pid,text,entropy,candidates
10523,"marina deco wood ornament this is really great piece , and it will be much realistic after 1 month in he water , i loved it .",24.049816,53: novelty_gag_toys | 21: baby_toddler_toys | 13: arts_crafts | 111: sports_outdoor_play | 3: toys_games | 128: feeding | 34: stuffed_animals_plush | 204: easels | 15: action_toy_figures | 120: hobbies
4704,sanyo eneloop aa nimh pre charged rechargable batteries with charger 4 pack i bought sanyo eneloop rechargeable batteries before . they are a bit more costly than other rechargeable but they hold their charge much longer than other rechargeable . i give these bateries four stars because of the price .,18.07637,31: household_supplies | 32: household_batteries | 296: fish_aquatic_pets | 265: candy_chocolate | 8: beverages | 290: lighters | 145: bathing_skin_care | 128: feeding | 111: sports_outdoor_play | 96: cleaning_tools
1081,"crayola 52 0029 crayola 150 count telescoping crayon tower , storage case , sharpener bought for my 6 year old 's birthday in july . it is now october and she still keeps them in the plastic case . the case is a bit flimsy but she loves them and tries to take care of them . she loved all of the colors and if there were any repeat colors she did not mind . her favorite are the glitter colors .",18.07266,21: baby_toddler_toys | 145: bathing_skin_care | 13: arts_crafts | 128: feeding | 3: toys_games | 53: novelty_gag_toys | 194: gift_sets | 111: sports_outdoor_play | 40: baby_products | 204: easels
3926,mb9910t slim line reader in metal tube with spring hinge and clip have three pair of these . two of them have lost the plastic nose pieces . all of them have lost the pocket clip on the case . the two halves of the case quickly lose their snug fit and are constantly coming apart . on the plus side the optics are good and the size of the glasses and case are just right . wish i could find something better in this style .,18.071297,60: tools_accessories | 199: dogs | 24: personal_care | 111: sports_outdoor_play | 382: apparel_accessories | 17: dolls_accessories | 53: novelty_gag_toys | 10: beauty | 13: arts_crafts | 220: fragrance
7558,"bbsounds angelcare movement sensor w . sound monitor w . two parents' units i was so desperate to find such a device that i would have paid much more than 100 , so it was very nice to discover how wonderful and so far , how effective it has been . i bought this because my 6 week old baby kept choking on her spit up and did n't quite figure out how to cough her way out of it . so after almost 4 weeks of constant 24 hour monitoring we were told to look into motion sensors . first i was impressed with the quality of the materials . i had already purchased a sound monitor which works ok , but is made of what i 'd call cheap plastic . when you touch and hold any of the units in this monitoring set , you can actually feel the quality . it 's heavier and sturdier and the plastic does n't feel like it would crack easily . then when my husband and i tested the motion sensor , we were amazed by the sensitivity . we thought we 'd have to set the sensitivity setting to the maximum to get it to read through any mattress . we even tried it on the changing pad , which has some hard materials underneath , and it works like a charm on the lower factory setting . i love this product and am about to order another one so that we do n't have to move it from the crib to the bassinet .",18.068165,74: medical_supplies_equipment | 296: fish_aquatic_pets | 135: safety | 128: feeding | 40: baby_products | 21: baby_toddler_toys | 118: health_monitors | 111: sports_outdoor_play | 139: nursery | 38: health_care
9962,"leachco snoogle total body pillow i am 20 weeks pregnant and have been trying to avoid sleeping on my back . i have had the snoogle for a week and it 's great . although it 's bulky and takes up some room in the bed , it fits me like a glove ( i 'm 5'7 "" ) and keeps me from sleeping flat on my back . it 's soft and comfortable and in my opinion worth the expense , esp since i 'm only 1 2 way through my pregnancy .",18.061178,40: baby_products | 34: stuffed_animals_plush | 131: diapering | 135: safety | 74: medical_supplies_equipment | 128: feeding | 162: pregnancy_maternity | 21: baby_toddler_toys | 139: nursery | 241: changing_table_pads_covers
15549,"rose art smart ! easel a folding easel is a great idea , but this easel is not easy to fold and the likelihood it will ever fit back in the bag is very small . the worst part is the dry erase board is in 2 pieces and so my kids get frustrated when drawing because of a crack in the middle which is frustrating for dry erase creativity as well as drawing on the paper roll . it is also lacking a chalkboard which kids love . we received this as a gift and will be donating it to a local thrift store . look for one that is easier to fold and does n't have a crack in the middle of the drawing surface .",18.060219,21: baby_toddler_toys | 13: arts_crafts | 3: toys_games | 145: bathing_skin_care | 111: sports_outdoor_play | 53: novelty_gag_toys | 128: feeding | 5: puzzles | 40: baby_products | 194: gift_sets
15175,amazon . com my granddaughter loved the vanity . it was very easy to put together . i would highly recommend it to anyone looking for a child 's vanity .,18.059488,21: baby_toddler_toys | 40: baby_products | 160: strollers | 13: arts_crafts | 145: bathing_skin_care | 53: novelty_gag_toys | 3: toys_games | 111: sports_outdoor_play | 128: feeding | 17: dolls_accessories
6481,"leachco all nighter total body pillow ivory the pillow itself is fine , but the cover is barely removable , even with their instructions . when i called leachco , they refused to send me a replacement cover ( even though we actually had to cut it to put it back on ) . they referred me instead to walmart , where i purchased it originally , which of course is a lost cause . dont buy from this brand , if only to teach them a lesson about poor customer service !",18.05938,131: diapering | 40: baby_products | 241: changing_table_pads_covers | 34: stuffed_animals_plush | 135: safety | 184: potty_training | 199: dogs | 139: nursery | 406: portable_changing_pads | 21: baby_toddler_toys
6068,"rectangular pillow dog bed we have an aging boxer who needed a new bed . this looked perfect in the photo . he loves it is very happy with it . i think that it gives him more space to stretch out , and also returns more body heat on cold days . however , i am finding that the very light cover is going to be a real nuisance ......... it shows every spec of dirt that comes in from outside .",18.056969,199: dogs | 135: safety | 21: baby_toddler_toys | 170: cats | 40: baby_products | 34: stuffed_animals_plush | 187: stuffed_animals_toys | 131: diapering | 139: nursery | 184: potty_training
1973,"chicago latrobe 906 high speed steel aircraft extension drill bit , black oxide finish , round shank , 135 degree split point , wire size 54 ( pack of 12 ) i bought my first pair of these socks when i bought new diabetic shoes . the socks are warm , comfortable , and i 've had no irritation . amazon 's price was much lower than the local store , so i then purchased two more pairs from them . i highly recommend this product .",18.056305,24: personal_care | 199: dogs | 60: tools_accessories | 170: cats | 382: apparel_accessories | 43: shaving_hair_removal | 323: grooming | 38: health_care | 10: beauty | 62: eye_care
10672,"kiddopotamus tinydiner placemat my 11 month old is asserting her independence these days and wants to eat on her own . i like this product which works great in restaurants . it covers a large enough table area , i have no problems rolling it up and washing it later on at home and it fits perfectly into the insulated lunch box we use to cart around her finger foods . my only complaint is the "" trough "" as we have nicknamed it . it does well at catching dropped food bits , but it 's also a perfect place for my daughter to grab on and pull the the whole placemat off the table ! we 're considering cutting it off ....",18.054966,128: feeding | 271: snack_food | 265: candy_chocolate | 313: dairy_eggs | 216: pantry_staples | 195: solid_feeding | 0: grocery_gourmet_food | 129: bottle_feeding | 288: baby_food | 311: small_animals
10904,"scotch brite easy erasing pad 833 , 3 count ( pack of 8 ) i picked up a two pack of these from a local closeout retailer a few weeks back , and decided to see how these would do vs . the unsightly scuffs , stains , and marks that 've taken up residence on my walls over the years . long story short , i was blown away ! all of those funky marks have been eradicated by the pads that i 'd purchased , although i do have to say that it did n't take long for the white eraser surface to wear away on my pads . in a 1 bedroom apartment , one pad covered , let 's say , about 10 solid feet of wall , floor to ceiling . that 's not how much square footage i actually worked on ( it was about three times that much space ) , but since the scuffs and marks were scattered around , that 's my estimation of about how much coverage you 'll get per sponge if you 're working on marks that 've been there for years . and considering how well the sponges actually held up after the white erasing surface was gone , i 'm assuming that i had the "" large "" size of these , going by the top rated review 's description of how the smaller size totally fell apart . that did n't happen with my sponges , so they must be the large size . even with the lack of longevity factored in , i definitely plan on picking more of these up , especially considering that they did away with marks i 'd totally given up on removing . i 'd tried just about everything mundane that i had around the house to remove said marks , and nothing worked at least , not without taking a layer of paint from the walls with it ! and , incidentally , i have n't tried the actual mr . clean magic erasers , i just went with these , since they were so inexpensive at the store i found them at . long story short , these things are great ! you ( hopefully ! ) may not find yourself busting them out for your weekly home cleaning , but they are invaluable for those stains and marks that just wo n't go away !",18.054535,31: household_supplies | 131: diapering | 54: bath_body | 60: tools_accessories | 145: bathing_skin_care | 24: personal_care | 241: changing_table_pads_covers | 296: fish_aquatic_pets | 96: cleaning_tools | 290: lighters
600,"clic adjustable front connect reader i had read reviews that the frame ran small and i knew my husband 's head and thick hair make his hat size a large , but i ordered them any way . when he put them on they were snug but he was able to extend the frame by just pulling the frame out away from the strap . he wore them all day . i plan on ordering at least 2 more pair for him to leave in convenient locations .",18.053904,199: dogs | 60: tools_accessories | 170: cats | 382: apparel_accessories | 135: safety | 111: sports_outdoor_play | 160: strollers | 21: baby_toddler_toys | 17: dolls_accessories | 24: personal_care
19582,"traxxas 5001 fuel filler bottle 500cc ... not a big fan of this product , this is the second one that i have bought and the first one i had i thought that maybe i overtightened the cap causing it to crack and leak . now being on my second fuel bottle i have been very careful whith tightening the cover ... yes it did last a little longer but sure enough within a month of owning it and after about 5 refills the damn thing cracked and is now no good considering the last thing you need on your fingers and on anything it touches is nitro fuel ! ! all in all i would never purchase this specific bottle again considering i already know what to expect . no i would not reccomend this specific fuel bottle to other buyers ..... very cost efficient product but look forward to buying another one within a couple months .... unless you dont mind nitro fuel on your hands and whatever you set the bottle down on .",18.053673,296: fish_aquatic_pets | 31: household_supplies | 8: beverages | 128: feeding | 32: household_batteries | 40: baby_products | 111: sports_outdoor_play | 208: gourmet_gifts | 129: bottle_feeding | 313: dairy_eggs
19649,"duracell 9 volt procell professional alkaline battery , pack of 12 these batteries last longer than the coppertops from the store roughly 2 . 25 times as long ! i like using high mah rechargeables when possible , but when it 's likely to disappear or i 'm not in a place i can swap them store them , these are the best ! great batteries ! used in tens , if and ultrasound units . extremely dependable ! mine were packed shipped well from amazon , so i have to wonder if some reviews on all batteries purchased online have to do with damage in shipping ... if not packed correctly ( or if the shipping co beats them up ) , any batteries can be damaged and not work to specs , leak , etc ! if you receive a damaged or poorly packed set of batteries , send them back let the sender know they were not packed properly , or if damage is visible , call the carrier ! if not packed well , order from someone who knows how to properly pack batteries for shipment ! ! ! it does n't mean the batteries are bad ! these are the best non rechargeables i 've used by far ! so , be sure to check the box packing outside and inside for damage before giving the battery a bad wrap ! i also love the bulk pack ! not a ton of packaging to throw away ! as many batteries as i go through , this is important swapping batteries quickly is an asset ! just pop off the plastic protector on top into the trash swap ! toss the battery in the recycle done !",18.051392,31: household_supplies | 32: household_batteries | 296: fish_aquatic_pets | 111: sports_outdoor_play | 290: lighters | 265: candy_chocolate | 145: bathing_skin_care | 128: feeding | 96: cleaning_tools | 8: beverages
1494,"r c cyborg shark red by swimways i gave this cyborg shark to my 10 year old grandson for his birthday . the first day he had it in the swimming pool it died . not the batteries , we do n't know why ! i am hoping that this gets recalled so we can get our money back and i can buy my grandson a good birthday gift .",18.050175,21: baby_toddler_toys | 111: sports_outdoor_play | 53: novelty_gag_toys | 3: toys_games | 296: fish_aquatic_pets | 120: hobbies | 30: electronics_for_kids | 265: candy_chocolate | 187: stuffed_animals_toys | 147: vehicles_remote_control
17903,"dimensions paint by number kit ( 14 "" x 11 "" ) in your choice of designs i love paint by number projects . i actually frame them and hang them up . this is a pretty still life hours of relaxation . put on music and daub away . have no natural skill as artest so this makes me happy .",18.049917,13: arts_crafts | 3: toys_games | 53: novelty_gag_toys | 21: baby_toddler_toys | 17: dolls_accessories | 111: sports_outdoor_play | 15: action_toy_figures | 5: puzzles | 204: easels | 30: electronics_for_kids
10290,melissa doug deluxe magnetic calendar great little calendar . my 3 year old loves it . i wish it came with more blank magnets to create our own special days .,18.04641,128: feeding | 40: baby_products | 145: bathing_skin_care | 21: baby_toddler_toys | 194: gift_sets | 13: arts_crafts | 3: toys_games | 139: nursery | 111: sports_outdoor_play | 53: novelty_gag_toys
972,"rimless specs tacular tube reader very nice , sleek and sturdy glasses . i love that you can wear them without having to move them up and down your nose . quick delivery with no problems",18.046299,60: tools_accessories | 199: dogs | 24: personal_care | 11: makeup | 10: beauty | 382: apparel_accessories | 44: skin_care | 111: sports_outdoor_play | 62: eye_care | 64: hair_care
16458,braun 7040 023 plaque remover charger tower very unhappy . never received the merchandize . later the seller said it 's been backordered . they should not list false ads .,18.04277,31: household_supplies | 131: diapering | 296: fish_aquatic_pets | 145: bathing_skin_care | 60: tools_accessories | 40: baby_products | 96: cleaning_tools | 32: household_batteries | 111: sports_outdoor_play | 258: household_cleaning
13731,"spinmaster moon sand rocket red1 4 lb i got this item as a gift for a family member . i believe all is well with it , but ca n't confirm 100 .",18.04253,53: novelty_gag_toys | 111: sports_outdoor_play | 21: baby_toddler_toys | 120: hobbies | 3: toys_games | 147: vehicles_remote_control | 30: electronics_for_kids | 148: play_vehicles | 13: arts_crafts | 4: games
16300,"pearhead babyprints desktop frame i bought this for our new born baby and used it just a few days after she was born . the instructions are clear and easy to understand . it was simple to use and looks great . my only suggestion is to make it easier to cut out a square piece as mine is slightly angled , but that is mostly my fault .",18.041866,128: feeding | 40: baby_products | 145: bathing_skin_care | 139: nursery | 21: baby_toddler_toys | 194: gift_sets | 160: strollers | 13: arts_crafts | 186: highchairs_booster_seats | 111: sports_outdoor_play
7109,dohm ss single speed sound conditioner by marpac ( formerly known as the sleepmate sound screen 580a ) this is the 4th sound machine i 've bought . have them for different rooms and one for traveling . my original was bought in 1980 and finally gave out . this one is excellent .,18.040035,38: health_care | 21: baby_toddler_toys | 74: medical_supplies_equipment | 111: sports_outdoor_play | 145: bathing_skin_care | 64: hair_care | 135: safety | 296: fish_aquatic_pets | 199: dogs | 118: health_monitors
3881,"master massage monroe salon size portable massage table , 30 inch just received this table and was impressed with the quality overall . i 'm a big guy , 270lb , and this table holds me well with no squeaking , creaking or shaking . it 's very solid and stable . i liked everything about it except the cover . it feels a little stiff rather than soft an supple . it 's ok with some nice sheets or a cover on it .",18.037586,38: health_care | 74: medical_supplies_equipment | 40: baby_products | 128: feeding | 131: diapering | 145: bathing_skin_care | 23: health_personal_care | 184: potty_training | 137: massage_relaxation | 118: health_monitors
10890,"amazon . com ok , this blaster looks cool , right ? well , do n't be fooled . this blaster is not really any good at all . it does n't really shoot fast at all , requires around 50 pumps to work , and you never really know where to put the darts if you ca n't load all twenty of them while you 're crouched behind cover . the single shot mode loses more air , fires less rapidly , and is just as unimpressive as the rapidfire mode . also , the handle is , like all blasters , very brittle , and will snap with the slightest touch . do n't buy this gun . instead get the powerclip , or the blastfire dx 500 , that is , if you 're looking for a rapidfire weapon . the only part of this gun i like is its range , trigger shield , and no air leak .",18.032589,53: novelty_gag_toys | 111: sports_outdoor_play | 3: toys_games | 21: baby_toddler_toys | 4: games | 13: arts_crafts | 30: electronics_for_kids | 17: dolls_accessories | 120: hobbies | 15: action_toy_figures
284,"chuck o pro this set lasted less than two hours ( of extremely moderate and typical use ) before it was completely dismantled . the frame is held together with a terrible glue job and the hardware is completely unstable . do not purchase . now i have to deal with returning as defective and fronting the shipping cost for a fairly heavy item and file for reimbursement . thanks , chuck o . it was a wonderfully frustrating two hours we spent together .",18.032343,13: arts_crafts | 21: baby_toddler_toys | 3: toys_games | 111: sports_outdoor_play | 53: novelty_gag_toys | 120: hobbies | 15: action_toy_figures | 40: baby_products | 160: strollers | 30: electronics_for_kids
2241,waterpik ultra water flosser this is not the water pik your granddaddy used . the handle is flimsy and it 's clearly not as powerful . the basin does n't hold that much water . it works alright . i would not buy it again if it were to break soon .,18.031445,31: household_supplies | 145: bathing_skin_care | 296: fish_aquatic_pets | 54: bath_body | 64: hair_care | 24: personal_care | 60: tools_accessories | 402: soaps_cleansers | 80: conditioners | 96: cleaning_tools
9955,educational insights magnetic sight words and sentence builders i bought this for my sister 's first grade class to teach sentence components and structure . durable blocks and easy to handle with small hands . made of plastic that can be soaked in bleach and water solution to disinfect after handling . great items . expect to get long term usage . delievery was fast and item was as expected . the container looks larger in the photo than it actually is . would buy again .,18.029774,21: baby_toddler_toys | 13: arts_crafts | 5: puzzles | 128: feeding | 3: toys_games | 145: bathing_skin_care | 111: sports_outdoor_play | 53: novelty_gag_toys | 40: baby_products | 194: gift_sets
13280,"curious george tin kaleidoscope only one included these kaleidoscopes , i think , will last much longer being made of tin . i bought them for my 3 year old twins who i hope will be fascinated with them ( as much as i was then they arrived ! ) . i received my item packaged very well , and quickly . i enjoy doing business on amazon because i can always count on getting great service !",18.029272,21: baby_toddler_toys | 145: bathing_skin_care | 3: toys_games | 13: arts_crafts | 128: feeding | 53: novelty_gag_toys | 111: sports_outdoor_play | 194: gift_sets | 5: puzzles | 204: easels
12887,"leachco snoogle total body pillow this pillow was a life saver while pregnant . i was having a lot of trouble staying on my side ( i would roll onto my back ) and this pillow helped with that . it also made sleeping on my side more comfortable . i highly recommend it . i did n't use it for nursing the baby , but i have a friend who did and they said it was great for that as well .",18.028782,40: baby_products | 34: stuffed_animals_plush | 21: baby_toddler_toys | 131: diapering | 135: safety | 187: stuffed_animals_toys | 139: nursery | 162: pregnancy_maternity | 128: feeding | 241: changing_table_pads_covers
12365,"sea bond denture adhesive , lowers , fresh natural mint , 15 lowers per pack , ( case of 6 ) i have to say since having my teeth fixed it 's been awesome just to be able to smile without worry . however , i like certain foods that were not comfortably able to be eaten as my dentures would shift while attempting to eat them ( especially the bottom plate ) . i 'm also a musician and was constantly worried that while singing they would move . sea bond is a fantastic product . i started using them yesterday and actually forgot the fact that i had dentures . they bond well , the dentures do n't move , and the dentures can be taken out easily . fantastic product ! thank you for making my experience so much better .",18.02574,265: candy_chocolate | 24: personal_care | 170: cats | 384: chewing_gum | 296: fish_aquatic_pets | 49: oral_hygiene | 376: fudge | 11: makeup | 340: gummy_candies | 426: bunny_rabbit_central
10979,"lawry 's spaghetti sauce spice seasonings , original style , 1 . 5 ounce packets ( pack of 24 ) we used to have to order this from california , but no more . if you have n't tried it , then you need to it 's great .",18.025097,216: pantry_staples | 255: breads_bakery | 0: grocery_gourmet_food | 271: snack_food | 456: granola_trail_mix_bars | 208: gourmet_gifts | 288: baby_food | 265: candy_chocolate | 313: dairy_eggs | 484: breadsticks
7825,"bang gun with flag i give this five stars because i got what i paid for and love it . yes , it 's not the most perfect quality but it did the job when i dressed up as harley quinn for halloween . who ever invented this , thank you !",18.025059,53: novelty_gag_toys | 111: sports_outdoor_play | 17: dolls_accessories | 3: toys_games | 21: baby_toddler_toys | 13: arts_crafts | 160: strollers | 15: action_toy_figures | 120: hobbies | 30: electronics_for_kids
19611,"crayola double easel i bought this for my 19 month old daughter and have been extrememly pleased . it seemed much sturdier than the others i tested in the store and was less expensive . i thought the dry erase board would be a waste for a while because there is absolutely no way my little artist would be given markers on a regular basis . i discovered , however , that washable crayons work great on the dry erase side . she can wipe it clean easily by herself with a baby wipe .",18.021555,21: baby_toddler_toys | 13: arts_crafts | 145: bathing_skin_care | 40: baby_products | 128: feeding | 111: sports_outdoor_play | 3: toys_games | 194: gift_sets | 53: novelty_gag_toys | 139: nursery
15116,"lionel trains polar express train set o gauge i should have believed the negative reviews of the electrical transformer not working or failing shortly after first using , however , i chose ignore the negative comments because of the high percentage of good reviews . i hooked up the track and transformer exactly as per the instructions . nothing happened . i used a volt meter to check the output power . not only was there no power to the track , the whistle did not worked on the transformer either . i called the lionel "" customer service "" number listed on the assembly instructions . a recording said i was number 9 in line . i waited over two hours until i finally got down to the 2 position in line . i waited for another 20 minutes and still no one answered so i finally gave up . lionel is not the company it used to be . with all the negative reviews in regard to a faulty electric transformer , and now with my own personal experience , i am suspect on just how safe ( fire , shock , etc ) an electric transformer with multiple failures really is . i am not going to have an unsafe electrical device around my grandchildren .",18.02069,21: baby_toddler_toys | 111: sports_outdoor_play | 3: toys_games | 53: novelty_gag_toys | 120: hobbies | 147: vehicles_remote_control | 30: electronics_for_kids | 41: gear | 148: play_vehicles | 160: strollers
6478,"merrick turducken dog food 13 . 2 oz ( 12 count case ) both my dogs love all the merrick canned food varieties , but this one seems to be their favorite . even my hard to impress little jrt is very enthusiastic about this food . i like that although it 's a stew type food ( as opposed to loaf style ) the gravy is n't runny . it 's a thick , meaty gravy that makes the food "" stretch "" a lot more when i add it to their kibble . 12 cans last a little over a month for us .",18.019943,271: snack_food | 426: bunny_rabbit_central | 216: pantry_staples | 311: small_animals | 337: birds | 170: cats | 0: grocery_gourmet_food | 1: meat_poultry | 199: dogs | 169: pet_supplies
19214,"maxell aa gold series alkaline battery bulk retail pack 20 pack what can i say ? they 're 20 alkalines for 5 . 99 ! stock up ! alkalines have a shelf life of years . i prefer rechargables . but they lose 1 3 of their power per month just sitting around , sometimes i do n't get around to the charger . 2 of these batteries ran my i river mp3 disk player for 9 hours , my grundig mini 300 world band reciever for about 30 hours . my experience with alkalines is that lifetime between name brands generics varies by such a small amount it 's neglegible .",18.019375,31: household_supplies | 296: fish_aquatic_pets | 32: household_batteries | 8: beverages | 265: candy_chocolate | 290: lighters | 145: bathing_skin_care | 128: feeding | 96: cleaning_tools | 454: air_fresheners
14515,"the first years microwave sterilizer i like this product but i wonder if you can use a 99 cent microwavable container for the same purpose what is the steam for anyway if you are microwaving the items and killing the germs . tha being said , i would n't buy anything more expensive than this for the same purpose .",18.015713,31: household_supplies | 296: fish_aquatic_pets | 265: candy_chocolate | 145: bathing_skin_care | 128: feeding | 8: beverages | 454: air_fresheners | 32: household_batteries | 96: cleaning_tools | 54: bath_body
8811,"learning resources teaching cash register my 5 year old daughter enjoyed playing with this cash register while it lasted . for one thing , the cash drawer always sprang open too forcefully , depositing coins on the floor . apart from that , the coin identifying function ceased to work properly after only about a month , i.e . if you inserted a quarter , it would read "" 10c "" which totally defeated the purpose of teaching children about money ! hitting the re set button did not solve the problem , unfortunately . in the end , we had to send the product back to amazon , who promptly gave us a full refund thanks amazon ! my daughter was disappointed , but she understood that the product was defective . maybe santa will send her a better one this christmas ! i would be reluctant to purchase anything from learning resources again .",18.0156,128: feeding | 21: baby_toddler_toys | 111: sports_outdoor_play | 13: arts_crafts | 3: toys_games | 53: novelty_gag_toys | 40: baby_products | 145: bathing_skin_care | 194: gift_sets | 4: games
8034,"stonetech ka4 1g klenz all stone tile and grout cleaner , 1 gallon this product did exactly what i wanted . it deep cleaned my dull looking travertine . i then resealed and patched any holes . the floor looks new again . great product !",18.015026,31: household_supplies | 296: fish_aquatic_pets | 54: bath_body | 145: bathing_skin_care | 454: air_fresheners | 24: personal_care | 96: cleaning_tools | 420: cleaners | 49: oral_hygiene | 258: household_cleaning
4561,"my brest friend pillow it was just brought to my attention today that my brest friend nursing pillows contain tdccp and tccp , chlorinated tris , which has been determined in january 2012 to be carcinogenic . see for yourself with any internet search . the washington toxics coalition conducted the study and found that this fire retardant , which was banned from being used in children 's pajamas years ago , is still being used in a number of baby child products , including my brest friend . i am returning this nursing pillow , which i had registered for , immediately . fyi , boppy pillows were tested and do not contain these toxins . i will be keeping my boppy ! ...",18.01197,131: diapering | 40: baby_products | 241: changing_table_pads_covers | 145: bathing_skin_care | 34: stuffed_animals_plush | 31: household_supplies | 21: baby_toddler_toys | 162: pregnancy_maternity | 139: nursery | 128: feeding
14097,"body back buddy have you ever found yourself leaning onto a blunt object , such as a corner of the wall , in the attempt to work out a knot in your shoulder back ? have you ever asked someone to push their knuckle on that same spot as hard as they can ? if so , this item is a must ! the original thero cane is great , but this s shaped trigger point releiver gives you a few more options . the smaller curve has a round knob on the end , whereas the larger curve has a little more pointer knob for a different pressure point experience . the great thing about having this available is that you control how the amount of pressure you apply to your trouble spot and the size allows you to reach any area in need of attention . you wo n't have to beg a friend family member to lean on your back and insisting they can lean harder ... with this , you have control and can keep the pressure for as long as you feel necessary . do n't hesitate , just buy it , it 's worth the money ... your back will thank you ! the only negative for this is if you travel a lot ( and travel light ) , it 's oddly shaped so fitting it into your carry on would probably be impossible ... but it would fit in a regular sized suitcase .",18.011887,74: medical_supplies_equipment | 38: health_care | 111: sports_outdoor_play | 118: health_monitors | 184: potty_training | 135: safety | 40: baby_products | 160: strollers | 128: feeding | 199: dogs
19277,"sony batteries cycle energy 800 mah pre charged aaa rechargeable batteries i 've only had these batteries for a few weeks but so far they 've been fantastic . i bought them as replacements for the batteries in my cordless phone , which i 've been replacing nearly annually for several years as they 've worn out . i am hoping that these will last longer but i 'm not sure if they will . these new batteries arrived nearly fully charged and i have had no trouble with them keeping a charge or recharging in the phone . the power has been very consistent , too . previously , with the batteries i 've been using for years , i could use the phone for just over an hour before the batteries would run out of power . so far , i 've been able to more than double that usage time with these sony batteries . i am pleased with them and will be getting more of these batteries to use in remote controls , games , etc .",18.005358,31: household_supplies | 32: household_batteries | 296: fish_aquatic_pets | 265: candy_chocolate | 111: sports_outdoor_play | 290: lighters | 8: beverages | 145: bathing_skin_care | 96: cleaning_tools | 53: novelty_gag_toys
13013,"band aid band aid flexible fabric adhesive bandages all one size these are great to have on hand . they are a full one inch wide , and stay put ! yet , they come off easily . i have given so many small bandages away they are useless . i want the gauze full bandage , and this is it ! the box of 100 means we wo n't run out . the price was very good , and the product is exactly what we were looking for .",18.004978,38: health_care | 24: personal_care | 74: medical_supplies_equipment | 199: dogs | 131: diapering | 60: tools_accessories | 382: apparel_accessories | 23: health_personal_care | 71: foot_care | 137: massage_relaxation
11623,"red line knee wraps this is a standard knee wrap , though it felt a little bit short first time i put it on . after some online research and trial error , i found a way to keep the wrap in place . the item is well made .",18.00437,38: health_care | 74: medical_supplies_equipment | 199: dogs | 24: personal_care | 184: potty_training | 131: diapering | 382: apparel_accessories | 23: health_personal_care | 135: safety | 40: baby_products
2895,panasonic ew1270ac portable oral irrigator a great product and actually better than i had anticipated . i am greatly surprised as how i use it twice daily which is certainly more than i ever flossed before . well priced easy to travel with and certainly a must for oral hygien for people that do not floss on a regualr basis .,18.001877,24: personal_care | 296: fish_aquatic_pets | 265: candy_chocolate | 145: bathing_skin_care | 31: household_supplies | 64: hair_care | 49: oral_hygiene | 170: cats | 54: bath_body | 80: conditioners
6695,"road rippers farm rumble tractor assorted colors this truck is very durable , and you ca n't beat its value . i got it for about 5 , so it was very worth it .",18.000057,147: vehicles_remote_control | 3: toys_games | 21: baby_toddler_toys | 148: play_vehicles | 53: novelty_gag_toys | 160: strollers | 120: hobbies | 41: gear | 30: electronics_for_kids | 33: push_pull_toys
14820,grafco chrome plated ear bladder syringe i cannot believe someone would sell an item in this condition . i was unable to use this item for fear of the possible adverse effects of using a dirty syringe .,17.999285,24: personal_care | 60: tools_accessories | 38: health_care | 296: fish_aquatic_pets | 31: household_supplies | 74: medical_supplies_equipment | 199: dogs | 10: beauty | 54: bath_body | 111: sports_outdoor_play
4393,accu chek active test strips for blood glucose 50 ea i would buy from this company again . the product arrived when it said it would and in great condition .,17.998987,74: medical_supplies_equipment | 38: health_care | 296: fish_aquatic_pets | 118: health_monitors | 23: health_personal_care | 240: alternative_medicine | 84: tests | 91: pain_relievers | 26: nutrition_wellness | 8: beverages
1946,suction grab bar 16 inches i ordered this product after my wife damaged her knee and experienced problems getting into and out of the shower . it has been in use for about six months now and has never lost suction or had to be re installed . it has been a terrific physical assist which provides support and confidence to my wife .,17.998352,38: health_care | 74: medical_supplies_equipment | 131: diapering | 24: personal_care | 60: tools_accessories | 241: changing_table_pads_covers | 184: potty_training | 145: bathing_skin_care | 135: safety | 296: fish_aquatic_pets
3694,"conair su1w sound therapy , silver i have tried a number of different machines , and returned all of them . i could n't ever find one that got loud enough . i use it in my children 's rooms to drowned out noise . the others that i tried had nice sounds and may have been more esthetically pleasing , but were very quiet . if you need a machine to drowned out noise , this is a great option ! i now have one in both kids rooms ( 1 and 3 ) , we even take it on vacation and camping ( it can run on batteries , too ) . i recommend it to all of my friends who 's kids have trouble sleeping .",17.997345,21: baby_toddler_toys | 111: sports_outdoor_play | 38: health_care | 74: medical_supplies_equipment | 296: fish_aquatic_pets | 13: arts_crafts | 145: bathing_skin_care | 199: dogs | 53: novelty_gag_toys | 135: safety
9472,"amco rub away bar i cook a lot and onions and garlic are staples in my daily meals . i thought this would be a nice little gadget to get the smell out of my hands as the science behind it works . no such luck . i 'll keep using it though , then rub my hands on the sink to get the rest of the smell out , just like i 've always done before .",17.996304,216: pantry_staples | 0: grocery_gourmet_food | 265: candy_chocolate | 271: snack_food | 255: breads_bakery | 208: gourmet_gifts | 8: beverages | 218: cooking_baking_supplies | 313: dairy_eggs | 291: dried_fruit_raisins
